CompanyNumber,tm_has_any,tm_count_total,tm_count_12m,tm_first_date,tm_latest_date,tm_days_since_latest,tm_value_total,tm_value_max,tm_value_count,tm_types,tm_match_method,tm_max_confidence,tm_min_confidence
10327961,1,1,0,2017-02-23,2017-02-23,3445,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10329087,1,1,0,2016-12-07,2016-12-07,3523,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10330588,1,1,0,2016-08-16,2016-08-16,3636,1.0,1.0,1,trademark_cancellation_application,name_postcode_area,0.85,0.85
10332204,1,1,0,2016-08-19,2016-08-19,3633,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10334917,1,5,0,2017-07-25,2017-08-15,3272,5.0,1.0,5,trademark_registered,name_postcode_area,0.85,0.85
10335042,1,1,0,2017-11-09,2017-11-09,3186,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
10338986,1,1,0,2017-03-10,2017-03-10,3430,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10340320,1,1,0,2017-02-23,2017-02-23,3445,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10340563,1,1,0,2016-12-22,2016-12-22,3508,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10342051,1,2,0,2017-08-29,2017-09-05,3251,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10344543,1,1,0,2016-09-13,2016-09-13,3608,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10345164,1,1,0,2016-09-13,2016-09-13,3608,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10346796,1,1,0,2016-08-25,2016-08-25,3627,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10347052,1,1,0,2017-04-09,2017-04-09,3400,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10347422,1,2,0,2006-09-29,2017-02-01,3467,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10347610,1,2,0,2017-06-04,2017-08-22,3265,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10348061,1,1,0,2017-10-22,2017-10-22,3204,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10351113,1,1,0,2017-11-26,2017-11-26,3169,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
10351376,1,1,0,2017-05-08,2017-05-08,3371,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10352361,1,1,0,2016-10-06,2016-10-06,3585,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10352803,1,1,0,2017-04-28,2017-04-28,3381,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10353281,1,1,0,2011-10-20,2011-10-20,5398,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10353343,1,1,0,2014-03-27,2014-03-27,4509,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10353588,1,1,0,2017-11-09,2017-11-09,3186,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10353623,1,1,0,2017-06-26,2017-06-26,3322,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10354203,1,1,0,2016-09-16,2016-09-16,3605,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10354712,1,1,0,2017-08-04,2017-08-04,3283,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10355694,1,1,0,2017-02-22,2017-02-22,3446,1.0,1.0,1,trademark_opposed,name_postcode_area,0.85,0.85
10356237,1,1,0,2017-01-04,2017-01-04,3495,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10357995,1,2,0,2011-06-21,2017-04-13,3396,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10358020,1,1,0,2017-11-14,2017-11-14,3181,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10359349,1,5,0,2013-07-22,2016-11-23,3537,5.0,1.0,5,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
10360511,1,1,0,2016-09-26,2016-09-26,3595,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10362177,1,1,0,2017-12-19,2017-12-19,3146,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10362337,1,1,0,2017-09-29,2017-09-29,3227,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10364215,1,1,0,2017-03-20,2017-03-20,3420,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10365519,1,1,0,2017-06-25,2017-06-25,3323,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10366229,1,2,0,1976-06-07,1977-01-17,18092,2.0,1.0,2,trademark_expired|trademark_removed,name_postcode_area,0.85,0.85
10366503,1,1,0,2017-03-10,2017-03-10,3430,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10367719,1,1,0,2016-09-09,2016-09-09,3612,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10369814,1,2,0,2016-12-12,2017-02-09,3459,2.0,1.0,2,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
10371370,1,1,0,2017-06-29,2017-06-29,3319,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10371637,1,1,0,2017-12-29,2017-12-29,3136,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
10372649,1,2,0,2016-11-28,2017-03-13,3427,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10374254,1,1,0,2017-02-24,2017-02-24,3444,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10377346,1,1,0,2017-06-05,2017-06-05,3343,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10377652,1,1,0,1982-01-15,1982-01-15,16268,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10377789,1,1,0,2017-11-30,2017-11-30,3165,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10378694,1,2,0,2016-06-17,2016-08-18,3634,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10379919,1,1,0,2017-02-06,2017-02-06,3462,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10380364,1,1,0,2016-09-17,2016-09-17,3604,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10382155,1,2,0,2016-11-29,2016-11-29,3531,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10384114,1,1,0,2017-08-29,2017-08-29,3258,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10385861,1,1,0,2017-10-30,2017-10-30,3196,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10387604,1,1,0,2017-08-23,2017-08-23,3264,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10389603,1,1,0,2017-10-16,2017-10-16,3210,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10389787,1,11,0,2006-09-14,2017-05-31,3348,11.0,1.0,11,trademark_application_published|trademark_registered,name_postcode_area,0.85,0.85
10390054,1,1,0,2018-01-16,2018-01-16,3118,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
10390742,1,1,0,2016-12-06,2016-12-06,3524,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10392596,1,1,0,2017-02-01,2017-02-01,3467,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10392690,1,2,0,2007-08-13,2012-06-28,5146,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10393525,1,2,0,2017-11-01,2017-11-01,3194,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10395379,1,8,0,2018-01-11,2018-01-11,3123,8.0,1.0,8,trademark_examination,name_postcode_area,0.85,0.85
10396854,1,1,0,2018-01-12,2018-01-12,3122,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
10397084,1,1,0,2013-11-11,2013-11-11,4645,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10398012,1,1,0,2017-01-25,2017-01-25,3474,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10400833,1,1,0,2017-08-21,2017-08-21,3266,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10401814,1,3,0,2017-02-19,2017-12-18,3147,3.0,1.0,3,trademark_examination|trademark_registered,name_postcode_area,0.85,0.85
10403803,1,3,0,2017-09-05,2017-09-05,3251,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
10405129,1,1,0,2017-09-21,2017-09-21,3235,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10405448,1,2,0,2017-05-22,2017-05-26,3353,2.0,1.0,2,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
10406638,1,3,0,1999-07-30,2004-12-22,7891,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
10407197,1,4,0,2016-11-05,2017-03-22,3418,4.0,1.0,4,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
10409987,1,1,0,2016-10-03,2016-10-03,3588,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10410248,1,1,0,2018-01-08,2018-01-08,3126,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
10412469,1,1,0,2018-01-01,2018-01-01,3133,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
10412817,1,1,0,2017-06-14,2017-06-14,3334,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10413141,1,1,0,2016-10-10,2016-10-10,3581,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10413363,1,1,0,2014-08-12,2014-08-12,4371,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10414475,1,1,0,2017-09-01,2017-09-01,3255,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10416026,1,1,0,2016-10-12,2016-10-12,3579,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10418666,1,1,0,2017-10-27,2017-10-27,3199,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10419722,1,1,0,2018-01-28,2018-01-28,3106,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
10419831,1,1,0,2016-10-22,2016-10-22,3569,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10420474,1,3,0,2017-03-03,2017-10-05,3221,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
10423579,1,1,0,2017-03-20,2017-03-20,3420,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10423622,1,1,0,2016-11-21,2016-11-21,3539,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10425878,1,2,0,2016-02-09,2017-03-21,3419,2.0,1.0,2,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
10426702,1,1,0,2017-12-24,2017-12-24,3141,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10430709,1,1,0,2017-09-19,2017-09-19,3237,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10431912,1,1,0,2014-03-15,2014-03-15,4521,1.0,1.0,1,trademark_refused,name_postcode_area,0.85,0.85
10432140,1,2,0,2017-04-19,2017-04-19,3390,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10437046,1,2,0,2017-02-02,2017-03-03,3437,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10439636,1,1,0,2016-12-10,2016-12-10,3520,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10440856,1,2,0,2017-01-14,2017-08-12,3275,2.0,1.0,2,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
10441573,1,1,0,2017-07-24,2017-07-24,3294,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10442360,1,3,0,2016-10-24,2017-07-21,3297,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
10442894,1,1,0,2017-10-23,2017-10-23,3203,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10443115,1,1,0,2017-10-19,2017-10-19,3207,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10445048,1,19,0,2010-05-15,2017-10-10,3216,19.0,1.0,19,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
10446468,1,1,0,2017-11-21,2017-11-21,3174,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10453964,1,1,0,2016-11-23,2016-11-23,3537,1.0,1.0,1,trademark_refused,name_postcode_area,0.85,0.85
10455356,1,1,0,2017-08-17,2017-08-17,3270,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10455731,1,5,0,2017-02-16,2017-02-24,3444,5.0,1.0,5,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
10458622,1,1,0,2016-11-17,2016-11-17,3543,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10459300,1,1,0,2016-12-13,2016-12-13,3517,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10463128,1,1,0,2017-08-25,2017-08-25,3262,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10463778,1,1,0,2016-11-22,2016-11-22,3538,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10464582,1,1,0,2016-12-27,2016-12-27,3503,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10465618,1,2,0,2017-06-06,2017-06-06,3342,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10466184,1,1,0,2017-04-26,2017-04-26,3383,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10466729,1,1,0,2017-12-13,2017-12-13,3152,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10467052,1,1,0,2018-01-08,2018-01-08,3126,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
10469556,1,6,0,1908-07-22,1998-02-19,10389,6.0,1.0,6,trademark_registered,name_postcode_area,0.85,0.85
10470002,1,1,0,2017-03-18,2017-03-18,3422,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10470164,1,1,0,2016-11-08,2016-11-08,3552,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10471822,1,2,0,2012-07-06,2012-08-14,5099,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10473472,1,2,0,2017-02-13,2017-02-13,3455,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10473710,1,1,0,2016-11-15,2016-11-15,3545,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10477922,1,1,0,2017-02-06,2017-02-06,3462,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10478326,1,16,0,2011-04-04,2015-02-17,4182,16.0,1.0,16,trademark_registered,name_postcode_area,0.85,0.85
10479884,1,1,0,2001-05-11,2001-05-11,9212,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
10479908,1,1,0,2017-05-31,2017-05-31,3348,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10481863,1,3,0,2017-10-25,2017-10-25,3201,3.0,1.0,3,trademark_examination|trademark_registered,name_postcode_area,0.85,0.85
10483377,1,1,0,2017-10-24,2017-10-24,3202,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10485216,1,1,0,2017-03-23,2017-03-23,3417,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10486242,1,1,0,2016-12-10,2016-12-10,3520,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10486936,1,36,0,1990-03-28,2012-03-01,5265,36.0,1.0,36,trademark_dead|trademark_expired|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
10487153,1,1,0,2017-01-10,2017-01-10,3489,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10487196,1,2,0,2017-08-03,2017-08-03,3284,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10488627,1,1,0,2017-07-02,2017-07-02,3316,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10490441,1,1,0,2017-05-11,2017-05-11,3368,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10491260,1,1,0,2016-12-16,2016-12-16,3514,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10491654,1,1,0,2017-10-12,2017-10-12,3214,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
10494273,1,1,0,2016-12-14,2016-12-14,3516,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10495099,1,1,0,2009-12-03,2009-12-03,6084,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10495693,1,2,0,2016-11-29,2016-11-30,3530,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10496196,1,1,0,2017-07-20,2017-07-20,3298,1.0,1.0,1,trademark_refused,name_postcode_area,0.85,0.85
10497284,1,11,0,1926-01-29,2011-02-03,5657,11.0,1.0,11,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
10497467,1,2,0,2011-04-07,2011-08-03,5476,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10498172,1,1,0,2017-01-19,2017-01-19,3480,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10499457,1,1,0,2006-09-15,2006-09-15,7259,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10500680,1,1,0,2017-01-16,2017-01-16,3483,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10501847,1,1,0,2017-11-04,2017-11-04,3191,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10503378,1,1,0,2016-12-22,2016-12-22,3508,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10504578,1,1,0,2017-05-04,2017-05-04,3375,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10507255,1,1,0,2017-10-03,2017-10-03,3223,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10507298,1,1,0,2017-02-23,2017-02-23,3445,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10507336,1,1,0,2017-11-24,2017-11-24,3171,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10508360,1,1,0,2018-01-20,2018-01-20,3114,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
10508530,1,1,0,2017-02-14,2017-02-14,3454,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10509764,1,4,0,2017-05-14,2017-07-17,3301,4.0,1.0,4,trademark_registered,name_postcode_area,0.85,0.85
10511782,1,1,0,2015-09-14,2015-09-14,3973,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10512205,1,2,0,2017-09-27,2018-01-18,3116,2.0,1.0,2,trademark_examination|trademark_registered,name_postcode_area,0.85,0.85
10513372,1,1,0,2017-03-17,2017-03-17,3423,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10513956,1,2,0,2017-12-11,2018-01-05,3129,2.0,1.0,2,trademark_application_published,name_postcode_area,0.85,0.85
10514831,1,1,0,2016-12-15,2016-12-15,3515,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10516031,1,8,0,1956-10-13,1986-01-02,14820,8.0,1.0,8,trademark_registered,name_postcode_area,0.85,0.85
10517242,1,1,0,2017-11-10,2017-11-10,3185,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10517638,1,2,0,2016-12-09,2017-04-07,3402,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10518526,1,1,0,2017-09-20,2017-09-20,3236,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10518824,1,1,0,2017-01-13,2017-01-13,3486,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10522251,1,1,0,2017-04-03,2017-04-03,3406,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10524268,1,1,0,2016-12-01,2016-12-01,3529,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10526105,1,1,0,2017-09-20,2017-09-20,3236,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10527073,1,1,0,2017-06-19,2017-06-19,3329,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10527409,1,1,0,2017-01-28,2017-01-28,3471,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10528040,1,2,0,2017-08-13,2017-08-29,3258,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10531527,1,1,0,2007-07-10,2007-07-10,6961,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10532676,1,1,0,2017-03-17,2017-03-17,3423,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10534641,1,13,0,2015-11-24,2016-09-30,3591,13.0,1.0,13,trademark_registered,name_postcode_area,0.85,0.85
10535514,1,2,0,2017-03-08,2017-03-08,3432,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10539455,1,1,0,2017-08-24,2017-08-24,3263,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10539747,1,1,0,2018-01-19,2018-01-19,3115,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
10540383,1,2,0,2016-10-17,2016-12-20,3510,2.0,1.0,2,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
10540720,1,1,0,2017-08-19,2017-08-19,3268,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10541023,1,1,0,2017-05-07,2017-05-07,3372,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10542520,1,2,0,2017-03-23,2017-11-24,3171,2.0,1.0,2,trademark_examination|trademark_registered,name_postcode_area,0.85,0.85
10544436,1,1,0,2017-03-27,2017-03-27,3413,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10546967,1,1,0,2017-01-04,2017-01-04,3495,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10547105,1,1,0,2017-01-06,2017-01-06,3493,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10549135,1,2,0,2017-04-04,2017-04-05,3404,2.0,1.0,2,trademark_opposed|trademark_withdrawn,name_postcode_area,0.85,0.85
10551352,1,2,0,2012-05-15,2012-05-15,5190,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10551621,1,1,0,2014-03-17,2014-03-17,4519,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10554055,1,3,0,2017-03-02,2017-09-05,3251,3.0,1.0,3,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
10554487,1,1,0,2017-08-18,2017-08-18,3269,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10554532,1,1,0,2017-06-15,2017-06-15,3333,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10556197,1,1,0,2017-04-16,2017-04-16,3393,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10556524,1,1,0,2015-07-17,2015-07-17,4032,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10559302,1,1,0,2017-03-14,2017-03-14,3426,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10561175,1,2,0,2017-10-13,2017-10-13,3213,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10561386,1,2,0,2017-03-21,2018-01-02,3132,2.0,1.0,2,trademark_application_published|trademark_registered,name_postcode_area,0.85,0.85
10562268,1,1,0,2017-11-16,2017-11-16,3179,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10563701,1,1,0,2017-09-11,2017-09-11,3245,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10563844,1,14,0,2016-09-05,2017-12-18,3147,14.0,1.0,14,trademark_application_published|trademark_examination|trademark_opposed|trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
10564120,1,1,0,2017-06-29,2017-06-29,3319,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10566544,1,1,0,2017-07-25,2017-07-25,3293,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10568667,1,1,0,2017-01-25,2017-01-25,3474,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10572066,1,2,0,2017-08-04,2017-08-18,3269,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10574353,1,1,0,2017-04-25,2017-04-25,3384,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10576294,1,1,0,1996-11-26,1996-11-26,10839,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
